"COD_DANE12","COLEGIO_SE","X","Y","P_Puntaje_2021","EVALUADOS_2021","Sector","CALENDARIO","GENERO","COD_LOCA","NATU_JUR","CLASE_TIPO","Categoria","Thombre_aprob","Tmujer_aprob","Thombre","Tmujer","ESTRATO","DENSITY","P_Puntaje_2019","EVALUADOS_2019","P_Puntaje_2020","EVALUADOS_2020","P_Puntaje_2022","EVALUADOS_2022"
311001037051,"COLEGIO SAN ISIDRO",-8250068.0741,502561.3539,288.8461538,8,1,1,5,5,8,1,2,88.12,90.7,1.22,0.92,2,257.824482571,257.6923077,17,264.2307692,12,301.9230769,9
311001037094,"CENTRO EDUCATIVO SCALAS",-8249464.9039,522674.066300001,317.6923077,36,1,1,5,10,1,1,1,86.17,87.71,1.45,1.31,3,268.675374031,315.7692308,43,311.9230769,40,315.3846154,44
311001037566,"COLEGIO LOPE DE VEGA",-8249647.8876,514227.7194,280.7692308,34,1,1,5,16,13,1,2,84.59,87.95,1.74,1.17,3,237.134316238,293.8461538,46,270.3846154,29,278.8461538,37
311001038163,"LICEO SANTA PAULA",-8249637.3,524251.3836,307.3076923,16,1,1,5,10,13,1,2,86.17,87.71,1.45,1.31,3,268.675374031,280.7692308,20,295.7692308,21,308.8461538,23
311001038201,"LICEO DE LA UNIVERSIDAD CATOLICA",-8245268.4085,516446.7863,334.6153846,53,1,1,5,13,8,1,1,0,0,0,0,4,115.892692369,338.0769231,55,315.7692308,39,335.7692308,44
311001038317,"COLEGIO MAYOR PRIMEROS MAESTROS",-8248876.4212,523367.507599998,291.202946,47,1,1,5,10,8,1,2,86.17,87.71,1.45,1.31,3,268.675374031,283.8701923,20,270.1794872,30,294.06037,79
311001038368,"COLEGIO COFRATERNIDAD DE SAN FERNANDO",-8253260.352,508440.7421,250.7692308,73,1,1,5,19,15,1,3,88.91,90.92,0.5,0.35,2,426.716438139,260.7692308,48,258.4615385,42,284.2307692,53
311001038911,"LICEO JUAN MIGUEL",-8249809.4812,506899.502799999,260.3846154,22,1,1,5,18,13,1,3,84.68,87.91,1.28,0.76,2,374.543896683,248.8461538,26,241.1538462,21,276.5384615,16
311001039003,"COLEGIO CIUDAD MONTES",-8250299.5619,513150.2042,306.9230769,21,1,1,5,16,13,1,1,84.59,87.95,1.74,1.17,3,237.134316238,301.9230769,19,294.6153846,14,298.8461538,33
311001039399,"COLEGIO HENRY WALLON",-8248567.6399,520542.747,248.0769231,10,1,1,5,10,13,1,2,89.28,91.71,1.66,1.21,3,234.204297324,270,13,266.5384615,18,241.9230769,5
311001039747,"COLEGIO ALEXANDER FLEMING",-8257143.8393,513514.472600002,281.5384615,15,1,1,5,8,13,1,2,89.77,90.93,0.77,0.34,3,342.204666539,283.0769231,24,266.9230769,29,269.2307692,26
311001039780,"INSTITUTO ORESTES SINDICI",-8255994.7082,511272.694200002,257.6923077,37,1,1,5,19,11,1,3,84.64,88.63,2.12,1.45,2,293.036581025,265.7692308,33,262.3076923,43,270,27
311001039852,"INSTITUTO SANTA ANA LUZ DEL CARMEN",-8256088.0485,511308.960900001,275.7692308,24,1,1,5,19,13,1,2,84.64,88.63,2.12,1.45,2,293.036581025,265.7692308,25,266.5384615,30,280.7692308,24
311001039984,"INSTITUTO CULTURAL CIUDAD KENNEDY",-8253883.2279,514786.3915,256.9230769,18,1,1,5,8,13,1,2,80.82,83.88,1.97,1.42,3,285.522465006,273.8461538,13,266.1538462,12,258.4615385,15
311001040168,"LICEO SENDERO DEL SABER",-8247516.215,508645.261700001,209.6153846,14,1,1,5,4,13,1,4,86.3,89.18,1.64,1.07,2,351.773155874,214.6153846,17,229.2307692,5,241.5384615,1
311001040290,"LICEO SALOMON SABIO",-8253529.1039,525120.5002,304.6153846,24,1,1,5,10,13,1,1,92.34,94.37,1.38,0.86,2,222.634971795,283.8461538,23,302.6923077,16,285.7692308,16
311001040338,"LICEO ADOLFO LEON GOMEZ",-8250342.9208,500975.799199998,298.0769231,3,1,1,5,5,15,1,3,86.81,89.78,1.24,1.03,1,176.042047774,251.1538462,10,256.9230769,3,233.0769231,7
311001040362,"LICEO SAN JOSE ORIENTAL",-8246961.343,506660.5933,256.9230769,55,1,1,5,4,15,1,3,86.73,89.65,1.45,0.98,2,265.121012922,263.0769231,60,254.2307692,54,259.6153846,36
311001040401,"COLEGIO DE FORMACION INTEGRAL MUNDO NUEVO",-8254924.8043,514022.788899999,301.1538462,45,1,1,5,8,13,1,1,89.77,90.93,0.77,0.34,3,342.204666539,288.0769231,82,291.5384615,59,290,39
311001040630,"GIMNASIO LOS MONJES",-8249973.3034,521721.2663,281.1538462,42,1,1,5,10,13,1,2,85.69,90.75,1.54,0.83,3,211.322992578,292.3076923,54,288.8461538,47,298.4615385,36
311001040869,"LICEO PSICOPEDAGOGICO BOLIVIA",-8250428.3563,525607.205699999,276.5384615,51,1,1,5,10,15,1,2,90.84,93.54,0.58,0.72,3,181.829807579,266.9230769,84,280.3846154,84,289.6153846,62
311001041067,"LICEO DE OXFORD",-8255968.2019,512732.144699998,253.4615385,30,1,1,5,7,15,1,2,89.88,90.69,1.02,1.2,2,181.044373149,263.4615385,34,255.3846154,39,277.6923077,28
311001041113,"INSTITUTO CERROS DEL SUR - ICES",-8256687.5874,509073.932399999,232.6923077,3,1,1,5,19,5,1,4,87.74,89.62,0.72,0.6,1,183.622965031,209.2307692,4,220.3846154,1,260.7692308,4
311001041270,"GIMNASIO COLOMBIANO DEL SUR",-8254059.627,509042.534,274.2307692,35,1,1,5,19,13,1,2,88.91,90.92,0.5,0.35,2,426.716438139,280.3846154,48,263.0769231,43,259.6153846,25
311001041342,"COLEGIO SAN GREGORIO HERNANDEZ",-8250407.4371,502867.807,250,13,1,1,5,5,5,1,3,88.12,90.7,1.22,0.92,2,257.824482571,255.7692308,14,248.8461538,20,268.8461538,22
311001041351,"COLEGIO INGLATERRA REAL",-8243867.3659,531285.779599998,309.2307692,28,1,1,5,11,15,1,1,0,0,0.93,1.55,5,109.005077287,308.8461538,9,293.0769231,15,297.6923077,24
311001041521,"LICEO MANANTIAL DE VIDA ETERNA",-8251974.584,512918.008299999,308.0769231,41,1,1,5,16,3,1,1,88.22,90.96,1.52,1.14,3,225.660695821,305.3846154,56,295.7692308,46,315.7692308,47
311001041806,"LICEO SAMARIO",-8255205.3328,513802.574299999,309.6153846,132,1,1,5,8,13,1,1,89.77,90.93,0.77,0.34,3,342.204666539,323.4615385,135,311.1538462,116,314.6153846,116
311001041857,"COLEGIO NUESTRA SEÑORA DE LA SALETTE",-8250581.2302,515314.861,299.2307692,18,1,1,5,16,13,1,1,83.87,86.73,2.25,2.06,3,233.05811403,300.3846154,21,296.9230769,26,314.6153846,21
311001041873,"LICEO NUESTRA SEÑORA DE LAS NIEVES",-8256134.9396,516778.580499999,287.3076923,143,1,1,5,8,13,1,2,85.22,88.65,0.77,0.71,2,548.796445738,286.5384615,151,278.4615385,138,293.0769231,125
311001042276,"COLEGIO LUTERANO SAN LUCAS",-8254471.8598,515437.6072,296.9230769,55,1,1,5,8,13,1,2,80.82,83.88,1.97,1.42,7,285.522465006,283.8461538,71,286.5384615,61,309.2307692,45
311001042721,"COLEGIO ISIDRO MOLINA",-8250009.6514,502653.6252,315.3846154,18,1,1,5,5,15,1,2,88.12,90.7,1.22,0.92,2,257.824482571,293.0769231,20,302.3076923,23,323.4615385,18
311001042829,"INSTITUTO ALVARO MUTIS",-8257602.6047,513663.235399999,266.1538462,29,1,1,5,7,15,1,3,87.89,89.97,0.63,0.58,2,309.569740428,262.3076923,23,267.3076923,25,267.6923077,31
311001042870,"INSTITUTO JERUSALEN",-8254788.5738,509899.130899999,270,9,1,1,5,19,15,1,2,86.09,89.85,1.84,1.42,2,198.364685823,287.3076923,13,295.3846154,6,290,5
311001042934,"COLEGIO ANTARES",-8253249.1532,512870.617899999,269.2307692,20,1,1,5,8,13,1,2,86.51,89.29,1.72,1.2,2,219.650105747,268.4615385,25,279.6153846,28,295.7692308,25
311001042977,"COLEGIO RAFAEL MARIA CARRASQUILLA",-8249458.3962,507428.434900001,274.2307692,57,1,1,5,18,13,1,3,84.68,87.91,1.28,0.76,2,374.543896683,266.9230769,57,263.0769231,67,266.9230769,62
311001043001,"COLEGIO LA NUEVA ESTANCIA LTDA",-8256903.0441,511919.516,272.3076923,21,1,1,5,19,15,1,2,84.64,88.63,2.12,1.45,2,293.036581025,268.0769231,22,286.5384615,21,267.6923077,32
311001043159,"COLEGIO EMMANUEL",-8248624.3327,521529.5449,294.6153846,13,1,1,5,10,13,1,2,89.28,91.71,1.66,1.21,3,234.204297324,283.0769231,30,268.4615385,8,263.0769231,12
311001043248,"LICEO LA CORUÑA",-8254489.5719,510115.572900001,248.0769231,54,1,1,5,19,13,1,3,86.09,89.85,1.84,1.42,2,198.364685823,255,29,262.6923077,26,259.6153846,24
311001043728,"INSTITUTO YOLKIN",-8257208.2421,514241.2491,259.2307692,39,1,1,5,8,13,1,2,84.06,88.15,2.25,1.45,2,394.125463137,265.7692308,36,251.5384615,36,262.3076923,31
311001043736,"INSTITUTO RENATO DESCARTES",-8254063.2349,515873.311099999,270,56,1,1,5,8,5,1,2,83.14,88.04,0.68,0.45,4,222.023079759,274.6153846,65,282.3076923,62,271.1538462,47
311001043744,"INSTITUTO SANTA MARIA DE LA CRUZ",-8255211.4431,510113.669199999,289.6153846,13,1,1,5,19,13,1,2,87.74,89.62,0.72,0.6,2,183.622965031,283.8461538,10,276.9230769,10,272.3076923,13
311001043833,"INSTITUTO COMERCIAL LORETO SEDE B",-8254647.5821,513216.850900002,250,34,1,1,5,8,13,1,2,89.77,90.93,0.77,0.34,3,342.204666539,256.1538462,32,257.6923077,39,269.6153846,39
311001043850,"EXTERNADO DEL SUR PSICOPEDAGOGICO",-8248662.9349,510203.207899999,241.1538462,16,1,1,5,18,13,1,3,86.88,91.34,1.16,0.9,3,235.877289564,248.0769231,14,256.1538462,14,263.8461538,9
311001043876,"LICEO MAYOR DE PALERMO",-8250103.7565,506203.643399999,239.2307692,17,1,1,5,18,13,1,3,84.68,87.91,1.28,0.76,1,374.543896683,240.3846154,17,240.7692308,12,256.9230769,7
311001044210,"GIMNASIO MAKARENKO",-8250457.9372,525812.905900002,285.3846154,24,1,1,5,10,13,1,2,90.84,93.54,0.58,0.72,3,181.829807579,288.0769231,24,282.6923077,23,293.8461538,30
311001044236,"COLEGIO TALLER PSICOPEDAGOGICO DE LOS ANDES",-8255225.7555,511767.192600001,290,86,1,1,5,19,15,1,2,86.09,89.85,1.84,1.42,3,198.364685823,283.8461538,90,273.4615385,74,304.6153846,39
311001044317,"GIMNASIO EL LAGO",-8248280.9454,522835.2005,313.0769231,123,1,1,5,10,13,1,1,86.17,87.71,1.45,1.31,3,268.675374031,318.0769231,123,308.4615385,116,316.1538462,133
311001044473,"GIMNASIO SANTA MARIA DEL ALCAZAR",-8249684.1488,521947.784200002,321.1538462,66,1,1,5,10,15,1,1,85.69,90.75,1.54,0.83,3,211.322992578,328.4615385,61,319.2307692,58,318.0769231,65
311001044783,"LICEO PSICOPEDAGOGICO TIBABITA",-8240847.238,531251.657200001,268.0769231,35,1,1,5,1,13,1,3,83.7,86.9,0.4,0.31,3,270.694567329,268.0769231,28,265,27,250.7692308,36
311001044902,"COLEGIO JUAN RULFO",-8250377.4187,503046.103599999,275,15,1,1,5,5,1,1,3,88.12,90.7,1.22,0.92,2,257.824482571,253.4615385,36,267.3076923,32,264.2307692,24
311001045011,"COLEGIO MIXTO CIUDADANOS DEL FUTURO SAS",-8259033.3529,515560.272500001,276.1538462,161,1,1,5,7,15,1,2,90.04,91.9,1.72,1.39,2,415.818720334,272.6923077,210,278.8461538,171,280.3846154,154
311001045437,"COLEGIO INTEGRAL AVANCEMOS",-8246631.6348,509411.479800001,262.6923077,21,1,1,5,4,13,1,3,93.65,94.87,0.46,0.26,2,238.093314977,269.6153846,35,254.6153846,28,266.5384615,32
311001045542,"COLEGIO PSICOPEDAGOGICO LA ACACIA LTDA",-8253622.58,508108.2357,278.4615385,42,1,1,5,19,15,1,2,88.91,90.92,0.5,0.35,2,426.716438139,271.9230769,53,265.7692308,50,265.3846154,34
311001045623,"COLEGIO SAN JUAN DE LOS PASTOS",-8250281.8788,502715.6204,273.0769231,33,1,1,5,5,11,1,2,88.12,90.7,1.22,0.92,2,257.824482571,282.3076923,12,276.9230769,26,275.7692308,20
311001046077,"COLEGIO INTERNACIONAL CAMINO A LA CIMA",-8251890.8651,509923.059,326.9230769,21,1,1,5,6,13,1,1,86.13,88.07,1.35,1.34,3,219.024920058,324.2307692,18,323.8461538,15,341.9230769,18
311001046239,"COLEGIO MIGUEL ANGEL ASTURIAS",-8257712.6552,513018.458,253.4615385,38,1,1,5,7,15,1,2,87.89,89.97,0.63,0.58,2,309.569740428,280.7692308,47,258.8461538,36,279.2307692,59
311001046263,"LICEO CONTADORA",-8254724.7398,509915.453299999,293.0769231,64,1,1,5,19,15,1,2,86.09,89.85,1.84,1.42,2,198.364685823,281.9230769,61,284.6153846,61,288.8461538,56
311001046328,"LICEO SAN BASILIO MAGNO",-8250244.4687,525930.870099999,281.9230769,43,1,1,5,10,11,1,2,90.84,93.54,0.58,0.72,3,181.829807579,290,56,291.9230769,64,291.9230769,48
311001046352,"FUNDACION SABIDURIA UNIVERSAL REGINISTA SAUR",-8250918.0541,515731.624299999,285.3846154,13,1,1,5,16,11,1,2,83.87,86.73,2.25,2.06,3,233.05811403,253.4615385,12,256.5384615,11,280.3846154,16
311001046409,"LICEO MODERNO LEON BAEZ",-8255594.194,516837.102699999,272.6923077,36,1,1,5,8,13,1,3,85.22,88.65,0.77,0.71,2,548.796445738,260.3846154,28,272.3076923,31,280.7692308,32
311001046689,"LICEO MAX PLANCK",-8250181.0612,502371.4164,273.0769231,19,1,1,5,5,13,1,2,88.12,90.7,1.22,0.92,2,257.824482571,282.3076923,23,263.8461538,25,283.4615385,15
311001046743,"COLEGIO ANEXO SAN FRANCISCO DE ASIS",-8240777.444,530811.536,303.0769231,15,1,3,5,1,13,1,1,83.7,86.9,0.4,0.31,3,270.694567329,314.2307692,17,288.8461538,14,304.2307692,15
311001046760,"GIMNASIO MODERNO SANTA MARGARITA",-8253916.5748,508888.421300001,305,40,1,1,5,19,13,1,1,88.91,90.92,0.5,0.35,2,426.716438139,298.4615385,22,310,25,321.5384615,24
311001046824,"COLEGIO POPULAR BOLIVARIANO",-8253070.7905,507545.7104,251.5384615,25,1,1,5,19,13,1,4,85.75,88.76,2.31,1.45,2,277.409159592,236.5384615,34,248.4615385,23,285,14
311001047502,"GIMNASIO MIXTO MANUEL DEL SOCORRO RODRIGUEZ",-8246719.1586,529893.073800001,305,32,1,1,5,11,13,1,1,88.88,91.38,1.68,0.95,3,206.323735184,320.3846154,42,305.3846154,38,316.1538462,38
311001047871,"COLEGIO CASA ACADEMICA CULTURAL",-8245740.6057,515394.685400002,257.3076923,24,1,1,5,13,13,1,3,0,0,0,0,4,115.892692369,242.3076923,35,263.8461538,27,257.6923077,11
311001047880,"UNIDAD EDUCATIVA EL FUTURO DEL MAÑANA",-8255940.3843,515441.443700001,244.6153846,21,1,1,5,8,15,1,3,84.43,87.61,1.2,0.59,2,375.433248453,265.7692308,18,250,21,269.2307692,30
311001047952,"COLEGIO INTEGRADO EDUARDO CABALLERO CALDERON",-8250278.0327,528660.910599999,245,15,1,1,5,11,13,1,3,88.41,91.53,1.65,1.17,2,306.418065453,250.7692308,15,242.3076923,13,254.6153846,13
311001048002,"GIMNASIO MARROQUIN CAMPESTRE",-8240189.007,529187.038400002,275,77,1,1,5,1,13,1,2,76.38,78.88,0,0,2,49.3969468097,286.5384615,53,281.9230769,44,275.3846154,56
